list,sale
686375.0,678486.4899382263
685725.0,679891.5302091697
685975.0,683451.9058687049
690725.0,688931.9295175642
693225.0,711020.4328387999
696875.0,686010.4014637596
699375.0,694088.4974359309
704375.0,763699.5835249622
708375.0,721033.1546559432
708475.0,740104.5688300305
710838.0,706653.8630251794
711069.0,705351.3427314684
712069.0,697621.801699782
718344.0,705389.7687125108
723456.0,707898.0530173971
727213.0,739242.5394732064
730463.0,739093.775624452
732963.0,728442.3327812081
735475.0,727853.8883382502
736488.0,771842.4724229167
737238.0,768091.3101413383
738463.0,752427.2761334915
738225.0,735912.9938595644
738475.0,742852.3415406886
741975.0,740578.7982337333
743750.0,739835.257664416
746475.0,741435.4279254827
751225.0,741079.2511878917
751475.0,778602.0052985876
753475.0,799340.3307201646
757250.0,754970.7259639447
761000.0,764663.4331909207
763488.0,775289.6791905884
767600.0,771221.5415997339
766963.0,756288.2458447373
767194.0,769651.3322886674
763206.0,762367.3776778292
756344.0,748503.886478046
753206.0,745458.8759665624
749475.0,765290.190681711
750975.0,740978.1917891527
752475.0,856047.7643775463
752500.0,747454.0875363287
756750.0,778067.7805283552
764000.0,760238.4279011694
768750.0,806064.5421337605
770500.0,763128.3796354482
762250.0,761580.4440949855
756238.0,751369.0306749388
754613.0,750050.9618471449
757863.0,774444.5348609904
766613.0,772761.8083836228
777625.0,770691.9269589167
786750.0,779267.4964283347
796500.0,808790.267774005
801725.0,802545.5949825383
801725.0,830884.4177121356
796850.0,863464.6162784339
787088.0,773921.1046162159
779588.0,765755.0437907531
774588.0,793451.2519976628
773213.0,754859.9546248006
774475.0,799426.9003539259
775750.0,774202.6169274243
779750.0,778600.5889594448
783500.0,806090.4536077528
788500.0,780331.1898260836
793500.0,817965.7700330201
792000.0,783903.4923697215
801000.0,792935.4332240009
804750.0,798517.7240103517
809106.0,812427.7087786734
818106.0,808381.6262629505
818106.0,854749.1542694687
821856.0,817962.1942326066
826225.0,893644.6600914245
827225.0,818251.501431274
829475.0,841905.7948904004
835350.0,828216.7563612321
840125.0,835151.3384859099
840238.0,875501.6946186482
836725.0,866465.2100631532
834350.0,849327.030002427
834350.0,845946.8779087901
827675.0,907795.0248893449
827663.0,828584.7204478865
817888.0,809095.9328469367
810613.0,810240.5281658511
809850.0,800208.8870950745
803625.0,815211.2378501788
797400.0,826651.8722126082
791175.0,784450.0247863525
791000.0,780881.3939764737
790363.0,816316.6251587996
803863.0,794964.8849394133
817613.0,844977.6745362568
830363.0,818804.5788600632
839750.0,844706.7410201619
836750.0,936997.3928442114
830500.0,830514.9446350696
824237.0,811681.6876062008
823237.0,844073.499556745
828987.0,903013.9228295068
835237.0,826371.1990220099
843750.0,834064.1244150898
856500.0,844340.1613044869
858975.0,903076.3759244229
856350.0,859510.5485051027
847850.0,916272.7533220808
834850.0,845421.2393160133
828625.0,839061.0384066637
828000.0,855339.3752294899
834250.0,869262.3860568163
845250.0,841996.5162149415
859500.0,864197.937468696
865250.0,867636.6529583675
867500.0,895986.6192183321
865000.0,882333.536492825
858125.0,845482.3733449122
855625.0,846722.2952417711
853362.0,845387.1401186493
846106.0,839864.9151118083
843731.0,858940.430670705
850481.0,841098.3043133459
857806.0,853010.2007520519
868397.0,900081.7588012965
869647.0,888311.3960748402
862647.0,926522.0586746333
852585.0,838089.167034432
841750.0,869071.534488025
839000.0,851165.3855811503
839000.0,864815.0406802547
841675.0,860328.2792861485
847550.0,884362.3471795393
851550.0,840552.470720327
855800.0,848169.9419275883
862125.0,927374.9990898044
868750.0,867308.4746386858
879750.0,933313.2677837163
888000.0,871210.8417346156
889225.0,877497.9817479993
884400.0,901273.2862339752
879400.0,863132.934481193
877650.0,912053.5735934584
877650.0,861384.8854191519
882700.0,893156.3230996128
887700.0,895150.1445767777
889700.0,877106.7065448362
894725.0,922729.4121564867
899612.0,890028.77793531
898987.0,898276.2748091329
898737.0,888294.1355067962
897488.0,943566.7050562105
894875.0,1006870.9621194978
890000.0,920025.0377145321
880000.0,870802.7013491923
875000.0,891363.3312143168
877500.0,879220.6225622932
883000.0,871699.8172630896
903238.0,893695.7160885731
921988.0,942366.9683244424
922100.0,1025466.4770341732
921100.0,913320.1335576273
906725.0,952547.0571196425
893975.0,895373.604351396
893863.0,890483.6189585315
898238.0,951968.4692401679
909875.0,907671.9173831478
913250.0,962841.5414671036
913250.0,946137.1503630969
911375.0,894295.3504023151
906875.0,908234.3464781722
905000.0,895458.9508517821
905244.0,946288.2669054642
903744.0,894859.5788585246
900744.0,938440.0140279661
899244.0,884091.6358490319
899000.0,897318.2560902912
896500.0,881306.0409755216
890500.0,932240.2517266554
885500.0,901821.2786784528
880744.0,891832.3163789362
878244.0,953538.1605877276
880119.0,876361.5851070915
881994.0,872160.0472395206
882000.0,871707.2112670179
884750.0,874940.9796877147
885612.0,929732.9763171099
883975.0,893166.9177110645
882725.0,940681.4966864543
875200.0,880506.2292001859
872463.0,865573.7359747253
872475.0,867141.4039001717
873700.0,963383.4748274952
877475.0,869551.336618108
878975.0,868384.3924373762
877725.0,957407.4678281603
874000.0,869691.1460789015
874000.0,862023.7519545832
875000.0,871519.1980674407
877500.0,861451.398143076
880000.0,870898.2111881267
876250.0,888686.5832217738
869975.0,866499.2042799924
873100.0,909898.9360141351
879100.0,872021.1530999126
895350.0,962719.4401942171
917863.0,927974.8444206502
930975.0,910235.2302949668
938600.0,953012.4111198562
378463.0,374698.35849710077
379713.0,382006.2500295821
379913.0,380143.2219747178
379938.0,376065.3371442651
380188.0,387387.39791738824
378937.0,377153.3412549948
377500.0,374886.725550641
376250.0,370772.9333311744
375000.0,369388.91210277576
375000.0,377621.76455282484
377500.0,375552.8568797256
379500.0,373058.6628161097
382000.0,388291.4086147753
385744.0,399787.4476202326
385744.0,380145.8518633499
386244.0,377163.4954207221
386231.0,381062.65460272046
384356.0,380261.94797884935
385328.0,379308.6794533124
385328.0,390086.4299103495
386572.0,391793.90121129423
388453.0,384412.41170132835
389981.0,391996.25110694306
392481.0,388880.01294426515
393750.0,399277.9987618697
393738.0,399993.3750088335
392238.0,396316.6441009672
388488.0,384704.08938795375
384738.0,391431.2588397301
382250.0,377379.2459018911
381250.0,370959.3045849397
382500.0,382051.3347506243
383250.0,431214.746453189
383238.0,388464.6249559976
381988.0,377714.3524848549
380488.0,378138.436482796
378612.0,374250.4108068892
378606.0,391649.5223431546
378606.0,389049.2628452365
379231.0,382334.00521610456
380106.0,378695.2978740276
378875.0,374838.9897425119
377625.0,368661.6629120182
376000.0,371236.28791289567
375000.0,379520.2660976209
376237.0,380857.54913005914
377462.0,374860.32577520836
378462.0,379684.21335643774
379712.0,375483.34112210036
379225.0,375428.4152415445
378000.0,390481.01912650623
375738.0,373915.14717516134
373213.0,369115.7491896997
370963.0,367254.9467893861
368074.0,372510.7797963086
367836.0,396525.11962550273
367836.0,361108.645569637
370086.0,380229.4262380104
375163.0,373068.89981827367
377913.0,370879.6639747028
382438.0,379600.32704553637
386685.0,399461.1673220448
389498.0,409973.4882984146
394479.0,397290.5334118005
398729.0,396060.5701000913
402456.0,397443.06111025123
407456.0,421997.5771396528
409975.0,405452.5853772354
411224.0,412404.6546399207
412499.0,413154.43863920163
412811.0,413492.7472674579
414374.0,411888.684402837
415625.0,421856.9583025117
414375.0,410496.3616034501
415063.0,428515.1588141598
415988.0,411399.2562617364
416988.0,414565.399267876
420613.0,428993.78238974605
422088.0,438409.6814250106
423325.0,442050.3659584498
423575.0,429953.0033846668
422450.0,417948.43547211104
420975.0,416310.9249252979
419613.0,414379.6694099629
419363.0,437252.15481277567
417987.0,436607.76688447234
416987.0,423011.9230915452
415875.0,440681.17255244136
413619.0,428790.5811895204
409994.0,405713.39303223573
408719.0,405608.9139152359
407469.0,404630.12943945604
409725.0,425089.9036643619
413475.0,413363.87689418776
415750.0,421985.0072115671
417000.0,466440.6956935907
417000.0,420106.72589610267
418000.0,413561.5175278675
418625.0,414063.75136835215
418875.0,415183.25578981754
418875.0,429775.7684212805
417850.0,423247.7268321431
413725.0,408887.9815838359
410975.0,415172.9587324464
406206.0,408548.2470179691
399731.0,394816.66236979107
399731.0,392047.9378055343
400830.0,395431.2543506391
400836.0,410328.1355915458
406086.0,405870.93957589334
406449.0,427425.074185004
406600.0,409194.9243150365
411475.0,405318.6470559966
413975.0,409217.1840060859
417362.0,407771.53038678126
418600.0,435537.37915327866
416237.0,409747.67565785954
413737.0,408200.58340051875
410662.0,416364.18269675504
410150.0,415951.6718131051
410150.0,426010.0520186978
412650.0,405859.57024456497
413225.0,406181.95312853943
413750.0,423197.2237916028
416250.0,416043.0795668037
418675.0,435801.5335923362
423650.0,428633.3727442147
429100.0,419323.31988107605
433338.0,483154.7139003821
435900.0,432809.225658785
438400.0,433668.19555698865
440075.0,437734.9481813334
442087.0,459113.7135927776
443350.0,455654.7878699835
444000.0,440578.03668069805
445556.0,449206.7053342099
449056.0,450148.8154004745
450306.0,455033.9225378848
452181.0,466295.90519436426
451000.0,465853.7475041531
448738.0,442827.7094788213
450300.0,450881.014929424
450925.0,460891.9261332026
452150.0,446016.74167481565
452163.0,438847.6857336354
450600.0,446643.0282220057
449950.0,448120.4859060637
449725.0,446014.0266514388
449725.0,445995.0534757081
449725.0,446165.9257342472
451000.0,477901.3136667293
451250.0,444359.4457265774
447975.0,452193.02456011524
445475.0,437110.41055730183
439225.0,444011.78645108186
436725.0,454525.6851113198
437500.0,444366.44214328716
437313.0,434619.6786465196
442313.0,454917.21399865195
448563.0,448255.9670145014
454563.0,453298.33664288936
461000.0,453948.33330743754
461000.0,472922.82065478154
459500.0,460265.1970706727
458481.0,478556.6693836777
457231.0,495824.019535261
462230.0,458313.45578500035
467480.0,462061.45420394745
474749.0,476385.4149683719
484374.0,477282.0275849406
491500.0,518167.4208001428
496363.0,501332.70101508586
499088.0,518689.21951825265
496938.0,492677.4470265665
496312.0,490397.448659989
496425.0,520055.8087368908
496450.0,504130.1188670423
503725.0,530949.2181814591
509700.0,501318.082260356
514725.0,555923.4522648851
520975.0,518543.4234067917
523475.0,516875.9729002883
525750.0,520328.10038721294
529500.0,528480.8092751736
533113.0,535659.501312575
532113.0,551103.3058714021
531113.0,522704.8726358772
527863.0,523095.97913818905
524250.0,515558.85199188266
524250.0,515820.18429939187
524250.0,516225.72146020737
525000.0,533316.551024192
525000.0,544113.2201683555
525000.0,532677.8647283234
525480.0,550249.2325391581
526730.0,543950.1338635333
527980.0,521818.56395097513
529211.0,533653.2724019409
529975.0,522267.6387283081
529975.0,529680.5208598815
532475.0,522449.5294886547
533744.0,531755.5729323312
536185.0,555790.2283395566
536172.0,530924.9818712499
533416.0,529534.7241082308
531910.0,548968.5015394981
531981.0,541506.395630003
531867.0,524652.408148533
533374.0,527320.5494627589
534254.0,537651.11519066
533247.0,530758.145595089
538374.0,598186.2049073328
548374.0,552282.3749024984
552750.0,572381.1425499211
556875.0,552057.7792527388
565350.0,622123.156336974
571575.0,588642.1568959971
584075.0,573830.1230852102
602200.0,590861.7431016815
606225.0,608548.7787299583
606250.0,634867.1148890464
608722.0,595649.7163936918
608722.0,634417.2028053125
614972.0,601765.4978628363
619972.0,609514.1023770729
622500.0,611577.1403124754
621250.0,646261.9312060804
622475.0,621338.2457672316
623725.0,616827.3605530224
621225.0,619635.4677121142
622475.0,622233.485708961
617488.0,608485.692728966
615363.0,608378.9049297958
612838.0,627350.5223075066
606588.0,599041.133726886
604075.0,589260.9617781398
599700.0,612503.6322133325
598825.0,594081.1263775483
595825.0,652007.5034176602
593072.0,592063.0178809837
589760.0,610909.2049339173
586467.0,604898.6373696108
584217.0,600976.9719195951
580732.0,596930.6103804171
576795.0,573341.0710887006
573475.0,566090.189840018
568700.0,599388.2653035459
564963.0,560120.1126765134
562461.0,553175.4716511123
559968.0,553619.7945525267
557618.0,564933.3039262624
555110.0,570593.9247850529
552567.0,567779.2768098402
549574.0,568787.7904253886
547196.0,555796.7812560358
544684.0,548201.7680375621
542227.0,534186.647769112
540227.0,595869.6137617533
539979.0,536411.108861067
539925.0,599909.5177044056
539922.0,544014.5731554738
538673.0,531676.4246539623
537423.0,532636.7372665867
537248.0,553305.2762832225
537250.0,533161.8764994054
538500.0,529860.4866048251
539500.0,605044.9194932289
348725.0,350792.08206611825
349200.0,350249.8414638454
349450.0,344154.0462448767
349450.0,343950.3435229796
349225.0,386203.82424500934
349225.0,346592.1034830711
349475.0,381072.4080983695
349719.0,345141.1467423088
352469.0,347760.2453917499
356231.0,366019.48017017747
359981.0,375904.4062790733
362488.0,367194.3556795851
364481.0,371373.3064925543
365744.0,362608.2533138632
365744.0,362665.8173671957
366994.0,386906.07208367775
367475.0,366013.16263980884
367225.0,363009.41995654086
367225.0,361091.7358578225
365966.0,373692.5133778746
363479.0,359220.36064491246
361229.0,358045.31735171593
358729.0,372829.9592431884
358488.0,352055.3654420576
356000.0,368989.19058133726
353500.0,351676.64876021986
352250.0,357812.6157140237
350000.0,347289.47300854063
351231.0,345624.9687443591
352481.0,351407.7963326902
352481.0,357370.4573727651
352481.0,349233.0191006672
351225.0,360081.7958648384
349950.0,363131.20227091614
349925.0,359429.4642153292
348675.0,349704.4966259898
346200.0,341099.4874313283
343724.0,371463.0369320976
341246.0,333116.8782744814
339971.0,343676.09095921397
339946.0,348898.18828358594
339885.0,342041.7529939483
339863.0,334714.8651495145
339863.0,335394.21251310327
339863.0,350955.99757071777
339825.0,361403.5284813399
339825.0,340435.8115082878
339850.0,337037.66173657903
340938.0,338310.34835550416
341538.0,353667.86189817265
341538.0,346600.8652092736
341538.0,341909.7993176682
340463.0,332894.4964185739
339938.0,337834.1843053722
339960.0,339953.7823511885
341185.0,343590.89088711963
342303.0,377439.685914932
343578.0,353529.5183401855
344806.0,341376.7680553432
345831.0,342081.0498162617
347200.0,354868.26818911143
348200.0,363133.72106099897
349475.0,349371.1070625268
351975.0,345257.72807209636
354500.0,351746.47165234276
358500.0,351384.7578264773
362363.0,359827.23590527097
363844.0,359849.60504638666
363819.0,359979.1485782928
361569.0,373278.39301010786
360644.0,364574.3906035949
360638.0,366850.0588987082
361913.0,379470.107821521
364163.0,399222.7995798592
364975.0,363011.66034271667
366000.0,385413.44861851586
367000.0,371635.16946728504
368238.0,359570.4843891369
369488.0,384463.06277169404
370963.0,370458.22584950546
371213.0,383401.5183867912
371531.0,364286.75549683097
372778.0,370090.8787374057
372346.0,378682.00098544254
371096.0,382384.0436040025
369278.0,364614.2325307578
366781.0,358796.00465207524
364713.0,364582.68536832556
364150.0,366862.98377713613
363788.0,359801.60955713456
363788.0,358493.2225509013
365038.0,359092.9219321875
366600.0,364820.0099914716
368450.0,383913.36666782614
369675.0,366552.6222700205
368496.0,364358.7445909454
368721.0,382080.8562785121
367996.0,358063.0563935461
366771.0,367889.2063037579
366883.0,363416.6649293054
366158.0,369553.45723020396
366883.0,397203.55588189024
368108.0,369912.6100506383
369175.0,380708.5785980545
369900.0,372318.0906144127
369900.0,378699.56654335983
369925.0,368176.21695952676
369950.0,366161.2056042218
372225.0,372940.0294299232
373500.0,369188.3344089565
374750.0,370002.8702623627
377875.0,383944.18265104806
379375.0,384291.20564721467
380606.0,379419.8804719232
380606.0,377043.44664722227
378731.0,373773.018237347
374981.0,375047.2874224427
373750.0,386890.7356886681
373725.0,377796.58203356055
372475.0,372201.94653672044
372819.0,371865.06569594383
372819.0,373224.85191051575
375319.0,369301.08998760936
379069.0,373461.0802596652
382463.0,414885.26260291017
387450.0,383642.85875993944
390975.0,386961.4343394727
394475.0,402005.2330134343
397988.0,394981.88377283694
399000.0,402791.30322865106
396625.0,392631.7305898494
395875.0,411211.4206071551
398438.0,397182.33714542026
403663.0,405571.9309193418
409413.0,421587.39860829094
415275.0,407592.2520353336
415438.0,419487.8821091877
415438.0,408607.71452790697
416063.0,412494.56437147816
414700.0,413437.35730200104
415975.0,409938.12147138256
415975.0,427529.4955592121
413475.0,407604.8431936634
414975.0,421094.4443987177
416200.0,449787.9576961138
414975.0,427235.32821490406
416219.0,408937.48857590824
417456.0,425482.53037132294
419606.0,417790.2155477683
423356.0,429471.92177353834
426175.0,425938.19704223785
424925.0,420303.2867269645
426550.0,424533.5279964483
430300.0,439659.73358267645
433738.0,431062.85110688483
434975.0,427698.46888840705
433588.0,439869.3084099987
427200.0,422587.4882288106
423444.0,429647.3132363151
418456.0,427926.1955952378
417344.0,422762.577455642
421206.0,429670.31396378647
426138.0,421844.0853484278
434900.0,432291.5743912355
436075.0,428557.5749610258
439600.0,435326.755704353
445300.0,439063.7736550257
447800.0,434282.9900063991
449125.0,440093.8790931506
448125.0,440424.6385592671
445000.0,449863.75032181357
445000.0,445958.1707036857
448725.0,454056.9098722285
449725.0,446805.8238434377
444725.0,443323.4653496831
441975.0,439436.3473090641
440750.0,432054.90483206004
439738.0,447843.12303049746
445363.0,431225.69736260327
449363.0,466200.3312009233
450600.0,463651.3425309176
453113.0,442383.2555589085
455613.0,454742.74599410384
454363.0,446453.6828958469
458125.0,486024.60606166924
461850.0,469066.96380902204
462475.0,459706.17961196485
466212.0,471810.72354324977
467213.0,474879.76072649256
466988.0,481551.0495485361
467988.0,468612.42259758327
470500.0,464616.4807510491
472000.0,491129.7948194247
472250.0,512886.52850611124
472250.0,474332.79025781667
473425.0,497437.8955121348
476925.0,474101.5350184705
481925.0,501892.1693968639
485925.0,483038.47656652867
485925.0,484214.0732851321
487400.0,479309.68413647765
487400.0,482399.87023981963
487400.0,481503.9594785297
489950.0,513949.76403552946
490975.0,505657.64637026854
492225.0,493109.7397768468
495100.0,509789.8077053015
495000.0,488978.62619438587
491500.0,491435.3499811023
490000.0,505484.1638075696
485875.0,479444.77525120846
483475.0,497028.73619946826
484475.0,477805.75536567747
485350.0,517909.4446102675
489100.0,507596.22429929976
491375.0,483573.3402687096
493875.0,504025.9549063769
495750.0,499808.82458172727
499250.0,500719.46096220915
502000.0,493532.09401923086
502000.0,494224.06175617524
501750.0,498195.3890461567
499250.0,498927.7163561056
498750.0,494952.98004196456
498975.0,524612.2284970745
501975.0,503565.5465260771
505725.0,536523.4246123605
508725.0,501161.66831684887
508500.0,505657.0915596515
503000.0,506102.74363116093
497000.0,499515.4025847822
491750.0,486218.9497955198
489244.0,490224.482979634
488244.0,495423.6091275549
485744.0,480773.1564173094
483494.0,490025.145308645
481000.0,472624.35288791737
478500.0,470128.9183904918
477250.0,484830.4155802694
476000.0,475448.8209707686
473375.0,513504.0806160403
471875.0,471964.51292802993
470375.0,477645.8606412583
469125.0,465704.7025722508
470750.0,460141.9999914379
473125.0,480424.8437669022
475850.0,471531.53848211124
477600.0,496623.7262344919
476350.0,483164.01580154995
472975.0,480562.8697570707
470563.0,470474.91366201284
470063.0,468604.9828721689
472562.0,478225.450700646
477550.0,483495.7295685394
482225.0,485126.1700764508
485972.0,474262.7046080669
488472.0,493001.6997038223
489735.0,508545.2694284159
489860.0,487021.3750339659
490987.0,481025.45558510843
490987.0,499340.8265596515
490987.0,482644.9118109452
490998.0,485813.90507646266
489623.0,488521.5583509396
489599.0,479084.8786418679
492096.0,485416.116543094
497223.0,530578.938451532
814750.0,800981.4752472057
798563.0,820668.1956868023
790063.0,786332.9395579599
781938.0,771967.9679620598
773188.0,767194.3104279713
771863.0,777364.2272233315
760613.0,795543.8344770744
757238.0,753432.6125841185
763488.0,762596.0074323405
755975.0,759230.2651694034
755975.0,758183.4528714987
755975.0,748396.6440490087
753475.0,751137.9101729076
758250.0,756281.6396636767
764500.0,775882.8243628233
773500.0,773484.8310448355
775988.0,787200.0234442848
771238.0,763441.2626644933
764988.0,797230.2912193119
756050.0,757078.1127219953
747063.0,787460.607617973
745812.0,757583.545123623
744312.0,735061.0919276719
744250.0,743210.7289358142
741376.0,733953.7656486657
735739.0,765483.048487606
728489.0,731701.8952718404
720989.0,715638.7358569038
714925.0,725898.1173682674
709063.0,707396.188748136
705063.0,697955.0822021628
700063.0,708003.0704086662
699125.0,692475.8670994084
699125.0,719047.3651844001
699125.0,688424.751750076
699363.0,692622.1004347599
699238.0,732826.2853070046
698738.0,698236.9436946714
698738.0,723869.0661766839
697500.0,692880.5178953499
696663.0,716841.4008912931
697163.0,733812.1043563449
697163.0,680293.832598848
698163.0,698312.0780974875
696725.0,710017.6733959367
693100.0,679398.259455871
688350.0,672167.0552108359
683600.0,670884.4556980366
684237.0,716489.4651078936
683087.0,679861.9966810597
681837.0,691863.3867015358
679338.0,680011.4935566765
674975.0,695129.6677616686
672488.0,666407.3697956239
673600.0,700831.9274379249
676075.0,682337.3360756262
681075.0,669498.850783516
684088.0,679321.9017593451
688975.0,688430.3070418397
693874.0,719663.3020389827
704874.0,715199.6512592961
720249.0,716457.9556269418
730249.0,772028.3497513395
742625.0,765345.9697826853
747625.0,740674.4948593171
751750.0,770469.6801917971
754500.0,736718.2525283115
758625.0,769211.2444022937
765125.0,746077.5700272856
774875.0,807709.1031271283
786125.0,791820.4274403293
792000.0,784926.7860383132
794500.0,792011.7492924569
791500.0,791822.8701585496
787000.0,782031.4418643019
786000.0,768081.5533950275
782000.0,775011.1068141541
780000.0,768626.6545552607
775750.0,765685.5950087719
767000.0,827367.1476099653
759500.0,825505.1236232882
752000.0,739274.8764389203
749250.0,739425.8991513321
749250.0,736511.0908596189
749250.0,760075.6939097388
749500.0,749083.5424019647
749500.0,739948.8307900921
749500.0,739879.0536321762
752000.0,758091.7381804283
754250.0,769278.5538427627
758250.0,745986.6110811981
764500.0,741423.2824026175
770250.0,809447.3498370913
774250.0,769552.0772939308
770500.0,772044.1418511173
764119.0,831501.2930431147
758369.0,768646.4634557933
752119.0,734514.7122401835
752119.0,769721.846653705
754750.0,743749.0537726367
757000.0,767324.0156030722
759250.0,758050.4849234743
759113.0,770620.5131955578
756600.0,770926.7785657557
752100.0,753273.2488712828
749850.0,766820.0665472333
755631.0,747328.041046242
755644.0,747677.5507817061
758131.0,837592.1445052755
766992.0,806023.5530623178
773599.0,763623.7154779572
783599.0,849105.866663945
792861.0,781252.3084910081
796250.0,805501.1646246993
796250.0,788127.7743882556
796125.0,787403.834814471
786625.0,780115.4940813197
776625.0,823619.8838366716
765613.0,756641.3818102854
755488.0,787889.6285380012
753219.0,734667.1595935832
750956.0,745320.0665884153
749719.0,744259.5269367277
749969.0,742726.1516456092
749975.0,788390.1810849806
749919.0,775025.8965345318
749918.0,755022.7860958454
754669.0,829073.195948141
759431.0,765428.9159588033
766250.0,802166.3030719255
775250.0,759929.8387947924
781725.0,820826.1303025295
788725.0,847102.7165238936
789350.0,774721.3118049422
789600.0,779725.3225259592
787125.0,801249.2729781074
785125.0,773975.1346107257
785125.0,799596.195846889
780625.0,769244.3316899261
780625.0,830000.6658460374
787125.0,781692.7625717606
796500.0,822351.7404074109
811500.0,802009.712281814
822000.0,815900.7965511557
819500.0,839456.9771440878
815000.0,817873.156321408
801750.0,794184.9885951598
787375.0,860372.1794766781
780875.0,809063.2966998697
778625.0,774791.4213672095
779375.0,806407.2931048359
785750.0,789765.0400349548
792125.0,816991.8722665033
794375.0,781794.7860438116
798375.0,843813.2511199639
799375.0,789595.9504184485
794960.0,811932.4453298496
793960.0,780070.1275764155
792460.0,787908.2024742145
792460.0,818174.9020252374
797250.0,792514.1234607501
798475.0,791356.0345648879
801213.0,792600.1844312334
801213.0,790665.3928100378
794463.0,807150.6122386577
788238.0,791489.3683056239
782000.0,849168.5500290301
794500.0,784435.3925720826
806500.0,809263.4711169897
825000.0,819021.4321335474
850000.0,845391.8870999654
854000.0,872876.2098303599
867225.0,869237.6234654022
878725.0,877894.8656014832
878725.0,905762.3320879104
874975.0,853478.3933326262
864500.0,850274.0784597755
851375.0,852761.2626607567
844875.0,828825.96098301
844688.0,843551.4710446728
850437.0,965303.0782773612
852237.0,842358.7480671034
842362.0,830935.5005566241
830044.0,840960.7082538181
821044.0,812101.7558944698
817869.0,813517.9385753571
820244.0,808410.1417885777
830000.0,832042.85989261
835000.0,892677.1026010963
843000.0,828024.6377437748
857000.0,898450.9510818705
864500.0,881203.3972475755
874750.0,865980.1909081422
881250.0,886592.9096008498
887250.0,897793.4767969673
894500.0,901959.987367492
896750.0,892165.4035701574
891000.0,892949.0564745461
891234.0,920926.3782845996
897984.0,893297.6658734725
906484.0,886530.2846079706
932109.0,922287.3512897536
938375.0,928195.7782411941
932125.0,918014.631689593
937125.0,957893.6510244833
943375.0,933368.2984277972
946375.0,940026.8133156553
942750.0,950468.5211788672
929750.0,922929.5285149995
908000.0,899073.7394699609
888725.0,901360.5305047281
894600.0,1001778.1507480509
897600.0,902264.7236369766
906975.0,895500.7870123301
939500.0,923600.3828476942
958500.0,951047.2579398144
975000.0,987027.9313605817
975000.0,983823.6081476402
964875.0,997953.0407918647
956125.0,963506.789860339
956125.0,957440.3710647211
962375.0,952123.1877359283
968750.0,959958.9784628918
975000.0,973341.2510352184
968750.0,993905.9052198823
956250.0,954461.1594953737
949988.0,933841.1691195988
938613.0,937753.4933223559
932613.0,1036224.3182569039
926113.0,971065.822841136
919875.0,931795.381337019
922111.0,906530.9089159074
926861.0,923997.4775404597
927111.0,957555.1014756508
923561.0,921333.5137565028
916650.0,916987.4825107745
911650.0,886513.9611042911
911519.0,931082.0544873291
908819.0,901170.1777030857
912369.0,906749.9058730165
915681.0,925463.4224925161
922063.0,910561.5377516763
921813.0,936062.0010317304
915313.0,934740.7757868523
905750.0,921605.8561546679
899250.0,896956.6826109079
898250.0,933048.7112355593
898250.0,916235.370150307
898000.0,888712.0382351566
898000.0,941107.716942814
899000.0,891842.1614303598
899000.0,976218.0645474399
899000.0,1040147.3616568275
899000.0,888542.6876254828
896125.0,902542.3793713296
891125.0,947489.9514517856
886125.0,907704.4708624829
885125.0,876344.4784470091
887000.0,877900.4614335658
892000.0,921378.1436224049
896000.0,881479.5632396165
896000.0,912395.1889422998
897000.0,922915.3120512011
897000.0,888294.7296097173
904500.0,912878.1873023022
923248.0,979115.2879606495
935998.0,926062.6499331365
239900.0,242727.18416622977
239925.0,240289.21693945976
242200.0,242665.2565731141
244700.0,253105.59607622374
247200.0,268432.8204183839
249675.0,258804.19120392922
249925.0,249473.4398727622
249950.0,249233.49972041036
251225.0,266496.77736417134
253500.0,259136.32444265494
257225.0,256393.66010198163
259950.0,260764.6147628235
263625.0,268874.24636401224
266350.0,263512.675467946
267600.0,261482.6184245825
269862.0,278931.02216608037
270562.0,272833.1359091439
271337.0,274757.9981292096
272599.0,271084.66196919023
273838.0,272821.6944200511
273213.0,274344.2724137008
273688.0,284675.3643898924
272575.0,271309.142383891
272600.0,279480.58883733436
273850.0,277861.38435983384
273875.0,272332.15096606466
274999.0,284085.0344657667
273724.0,270875.92525085004
272462.0,286204.6276249994
271187.0,269993.35593484936
269925.0,278730.8474473759
269700.0,275186.3896062538
268462.0,270040.8853418362
267450.0,269410.12777160766
267438.0,263797.74343821005
267663.0,267229.0695042543
268888.0,269563.02990354196
269900.0,266960.4356355048
269675.0,267380.87193723116
269450.0,283284.0647199694
269225.0,264870.7489196644
268000.0,268580.4055717031
267000.0,276153.34824866214
266500.0,273384.22989377595
265500.0,259447.39494450358
265475.0,271989.82528543205
265450.0,265458.5347227321
264950.0,263362.7143578605
264950.0,267794.0869261961
264975.0,266796.19148129434
266000.0,263310.9051534743
265975.0,276247.5333633884
265950.0,266247.702877618
265925.0,266067.65424607863
264663.0,260184.45029648131
265913.0,275667.76937004173
267163.0,291416.8461959894
268413.0,282919.59402400116
271175.0,270120.01260701707
271175.0,281492.25685043633
271175.0,269893.04760153993
271175.0,271921.39192488947
269900.0,276291.4603382885
271175.0,268259.94462538644
272450.0,274107.2941254811
273100.0,270701.75545368344
274375.0,270097.36882743536
274550.0,284393.27177075745
274550.0,273928.0357876492
276400.0,275958.30479896854
278900.0,274045.0524352813
